experiment_name,plot_name,plot_side,block,year,system_code,crop,irrigation_type
century,8_3,COMPOSITE,2,2003,RWC,fallow,none
century,8_4,COMPOSITE,3,2003,IWF,fallow,sprinkler_irrigation
century,8_5,COMPOSITE,3,2003,IWF,wheat,sprinkler_irrigation
century,8_6,COMPOSITE,3,2003,UN,,none
century,8_7,COMPOSITE,3,2003,IWC,fallow,sprinkler_irrigation
century,8_8,COMPOSITE,3,2003,OMT,solanum_lycopersicum,flood_irrigation
century,8_9,COMPOSITE,3,2003,CMT,maize,flood_irrigation
century,1_1,COMPOSITE,1,2004,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,2004,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,2004,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,2004,CMT,maize,flood_irrigation
century,1_5,COMPOSITE,1,2004,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,2004,RWL,wheat,none
century,1_7,COMPOSITE,1,2004,RWC,wheat,none
century,1_8,COMPOSITE,1,2004,RWC,fallow,none
century,1_9,COMPOSITE,1,2004,RWF,wheat,none
century,2_2,COMPOSITE,1,2004,TR,,flood_irrigation
century,2_3,COMPOSITE,1,2004,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,2004,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,2004,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,2004,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,2004,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,2004,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,2004,RWF,fallow,none
century,3_4,COMPOSITE,1,2004,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,2004,IWC,fallow,sprinkler_irrigation
century,3_6,COMPOSITE,1,2004,UN,,none
century,3_7,COMPOSITE,3,2004,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,2004,RWL,wheat,none
century,3_9,COMPOSITE,3,2004,RWC,fallow,none
century,4_2,COMPOSITE,1,2004,IWF,fallow,sprinkler_irrigation
century,4_3,COMPOSITE,2,2004,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,2004,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,2004,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,2004,IWF,fallow,sprinkler_irrigation
century,4_7,COMPOSITE,2,2004,IWL,wheat,sprinkler_irrigation
century,4_8,COMPOSITE,2,2004,IWL,wcc/fallow,sprinkler_irrigation
century,4_9,COMPOSITE,3,2004,RWC,wheat,none
century,5_1,COMPOSITE,1,2004,IWL,wheat,sprinkler_irrigation
century,5_2,COMPOSITE,1,2004,IWL,wcc/fallow,sprinkler_irrigation
century,5_3,COMPOSITE,2,2004,CWT,solanum_lycopersicum,flood_irrigation
century,5_4,COMPOSITE,2,2004,UN,,none
century,5_5,COMPOSITE,2,2004,CMT,maize,flood_irrigation
century,5_6,COMPOSITE,2,2004,IWC,fallow,sprinkler_irrigation
century,5_7,COMPOSITE,3,2004,TR,,flood_irrigation
century,5_8,COMPOSITE,3,2004,RWF,fallow,none
century,5_9,COMPOSITE,3,2004,RWF,wheat,none
century,6_1,COMPOSITE,1,2004,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,2004,RWC,fallow,none
century,6_3,COMPOSITE,2,2004,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,2004,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,2004,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,2004,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,2004,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,2004,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,2004,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,2004,UN,,none
century,7_2,COMPOSITE,2,2004,RWF,fallow,none
century,7_3,COMPOSITE,2,2004,RWL,wheat,none
century,7_4,COMPOSITE,2,2004,TR,,flood_irrigation
century,7_5,COMPOSITE,3,2004,IWL,fallow,sprinkler_irrigation
century,7_6,COMPOSITE,3,2004,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,2004,IWC,fallow,sprinkler_irrigation
century,7_8,COMPOSITE,3,2004,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,2004,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,2004,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,2004,RWF,wheat,none
century,8_3,COMPOSITE,2,2004,RWC,wheat,none
century,8_4,COMPOSITE,3,2004,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,2004,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,2004,UN,,none
century,8_7,COMPOSITE,3,2004,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,2004,OMT,maize,flood_irrigation
century,8_9,COMPOSITE,3,2004,CMT,solanum_lycopersicum,flood_irrigation
century,1_1,COMPOSITE,1,2005,LMT,maize,flood_irrigation
century,1_2,COMPOSITE,1,2005,OMT,solanum_lycopersicum,flood_irrigation
century,1_3,COMPOSITE,1,2005,CMT,maize,flood_irrigation
century,1_4,COMPOSITE,1,2005,CMT,solanum_lycopersicum,flood_irrigation
century,1_5,COMPOSITE,1,2005,CWT,solanum_lycopersicum,flood_irrigation
century,1_6,COMPOSITE,1,2005,RWL,wcc/fallow,none
century,1_7,COMPOSITE,1,2005,RWC,fallow,none
century,1_8,COMPOSITE,1,2005,RWC,wheat,none
century,1_9,COMPOSITE,1,2005,RWF,fallow,none
century,2_2,COMPOSITE,1,2005,TR,,flood_irrigation
century,2_3,COMPOSITE,1,2005,OMT,maize,flood_irrigation
century,2_4,COMPOSITE,1,2005,LMT,solanum_lycopersicum,flood_irrigation
century,2_5,COMPOSITE,1,2005,CWT,wheat,flood_irrigation
century,2_6,COMPOSITE,2,2005,IWF,fallow,sprinkler_irrigation
century,2_7,COMPOSITE,2,2005,IWC,fallow,sprinkler_irrigation
century,2_8,COMPOSITE,1,2005,RWL,wheat,none
century,2_9,COMPOSITE,1,2005,RWF,wheat,none
century,3_4,COMPOSITE,1,2005,IWF,fallow,sprinkler_irrigation
century,3_5,COMPOSITE,1,2005,IWC,wheat,sprinkler_irrigation
century,3_6,COMPOSITE,1,2005,UN,,none
century,3_7,COMPOSITE,3,2005,RWL,wheat,none
century,3_8,COMPOSITE,3,2005,RWL,wcc/fallow,none
century,3_9,COMPOSITE,3,2005,RWC,wheat,none
century,4_2,COMPOSITE,1,2005,IWF,wheat,sprinkler_irrigation
century,4_3,COMPOSITE,2,2005,CWT,solanum_lycopersicum,flood_irrigation
century,4_4,COMPOSITE,2,2005,LMT,solanum_lycopersicum,flood_irrigation
century,4_5,COMPOSITE,2,2005,CMT,maize,flood_irrigation
century,4_6,COMPOSITE,2,2005,IWF,wheat,sprinkler_irrigation
century,4_7,COMPOSITE,2,2005,IWL,fallow,sprinkler_irrigation
century,4_8,COMPOSITE,2,2005,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,2005,RWC,fallow,none
century,5_1,COMPOSITE,1,2005,IWL,fallow,sprinkler_irrigation
century,5_2,COMPOSITE,1,2005,IWL,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,2005,CWT,wheat,flood_irrigation
century,5_4,COMPOSITE,2,2005,UN,,none
century,5_5,COMPOSITE,2,2005,CMT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,2005,IWC,wheat,sprinkler_irrigation
century,5_7,COMPOSITE,3,2005,TR,,flood_irrigation
century,5_8,COMPOSITE,3,2005,RWF,wheat,none
century,5_9,COMPOSITE,3,2005,RWF,fallow,none
century,6_1,COMPOSITE,1,2005,IWC,fallow,sprinkler_irrigation
century,6_2,COMPOSITE,2,2005,RWC,wheat,none
century,6_3,COMPOSITE,2,2005,LMT,maize,flood_irrigation
century,6_4,COMPOSITE,2,2005,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,2005,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,2005,CWT,wheat,flood_irrigation
century,6_7,COMPOSITE,3,2005,LMT,maize,flood_irrigation
century,6_8,COMPOSITE,3,2005,OMT,maize,flood_irrigation
century,6_9,COMPOSITE,3,2005,LMT,solanum_lycopersicum,flood_irrigation
century,7_1,COMPOSITE,2,2005,UN,,none
century,7_2,COMPOSITE,2,2005,RWF,wheat,none
century,7_3,COMPOSITE,2,2005,RWL,wcc/fallow,none
century,7_4,COMPOSITE,2,2005,TR,,flood_irrigation
century,7_5,COMPOSITE,3,2005,IWL,wheat,sprinkler_irrigation
century,7_6,COMPOSITE,3,2005,IWL,fallow,sprinkler_irrigation
century,7_7,COMPOSITE,3,2005,IWC,wheat,sprinkler_irrigation
century,7_8,COMPOSITE,3,2005,CMT,solanum_lycopersicum,flood_irrigation
century,7_9,COMPOSITE,3,2005,CWT,solanum_lycopersicum,flood_irrigation
century,8_1,COMPOSITE,2,2005,RWL,wheat,none
century,8_2,COMPOSITE,2,2005,RWF,fallow,none
century,8_3,COMPOSITE,2,2005,RWC,fallow,none
century,8_4,COMPOSITE,3,2005,IWF,fallow,sprinkler_irrigation
century,8_5,COMPOSITE,3,2005,IWF,wheat,sprinkler_irrigation
century,8_6,COMPOSITE,3,2005,UN,,none
century,8_7,COMPOSITE,3,2005,IWC,fallow,sprinkler_irrigation
century,8_8,COMPOSITE,3,2005,OMT,solanum_lycopersicum,flood_irrigation
century,8_9,COMPOSITE,3,2005,CMT,maize,flood_irrigation
century,1_1,COMPOSITE,1,2006,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,2006,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,2006,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,2006,CMT,maize,flood_irrigation
century,1_5,COMPOSITE,1,2006,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,2006,RWL,wheat,none
century,1_7,COMPOSITE,1,2006,RWC,wheat,none
century,1_8,COMPOSITE,1,2006,RWC,fallow,none
century,1_9,COMPOSITE,1,2006,RWF,wheat,none
century,2_2,COMPOSITE,1,2006,TR,,flood_irrigation
century,2_3,COMPOSITE,1,2006,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,2006,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,2006,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,2006,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,2006,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,2006,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,2006,RWF,fallow,none
century,3_4,COMPOSITE,1,2006,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,2006,IWC,fallow,sprinkler_irrigation
century,3_6,COMPOSITE,1,2006,UN,,none
century,3_7,COMPOSITE,3,2006,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,2006,RWL,wheat,none
century,3_9,COMPOSITE,3,2006,RWC,fallow,none
century,4_2,COMPOSITE,1,2006,IWF,fallow,sprinkler_irrigation
century,4_3,COMPOSITE,2,2006,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,2006,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,2006,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,2006,IWF,fallow,sprinkler_irrigation
century,4_7,COMPOSITE,2,2006,IWL,wheat,sprinkler_irrigation
century,4_8,COMPOSITE,2,2006,IWL,wcc/fallow,sprinkler_irrigation
century,4_9,COMPOSITE,3,2006,RWC,wheat,none
century,5_1,COMPOSITE,1,2006,IWL,wheat,sprinkler_irrigation
century,5_2,COMPOSITE,1,2006,IWL,wcc/fallow,sprinkler_irrigation
century,5_3,COMPOSITE,2,2006,CWT,solanum_lycopersicum,flood_irrigation
century,5_4,COMPOSITE,2,2006,UN,,none
century,5_5,COMPOSITE,2,2006,CMT,maize,flood_irrigation
century,5_6,COMPOSITE,2,2006,IWC,fallow,sprinkler_irrigation
century,5_7,COMPOSITE,3,2006,TR,,flood_irrigation
century,5_8,COMPOSITE,3,2006,RWF,fallow,none
century,5_9,COMPOSITE,3,2006,RWF,wheat,none
century,6_1,COMPOSITE,1,2006,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,2006,RWC,fallow,none
century,6_3,COMPOSITE,2,2006,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,2006,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,2006,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,2006,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,2006,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,2006,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,2006,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,2006,UN,,none
century,7_2,COMPOSITE,2,2006,RWF,fallow,none
century,7_3,COMPOSITE,2,2006,RWL,wheat,none
century,7_4,COMPOSITE,2,2006,TR,,flood_irrigation
century,7_5,COMPOSITE,3,2006,IWL,fallow,sprinkler_irrigation
century,7_6,COMPOSITE,3,2006,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,2006,IWC,fallow,sprinkler_irrigation
century,7_8,COMPOSITE,3,2006,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,2006,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,2006,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,2006,RWF,wheat,none
century,8_3,COMPOSITE,2,2006,RWC,wheat,none
century,8_4,COMPOSITE,3,2006,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,2006,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,2006,UN,,none
century,8_7,COMPOSITE,3,2006,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,2006,OMT,maize,flood_irrigation
century,8_9,COMPOSITE,3,2006,CMT,solanum_lycopersicum,flood_irrigation
century,1_1,COMPOSITE,1,2007,LMT,maize,flood_irrigation
century,1_2,COMPOSITE,1,2007,OMT,solanum_lycopersicum,flood_irrigation
century,1_3,COMPOSITE,1,2007,CMT,maize,flood_irrigation
century,1_4,COMPOSITE,1,2007,CMT,solanum_lycopersicum,flood_irrigation
century,1_5,COMPOSITE,1,2007,CWT,solanum_lycopersicum,flood_irrigation
century,1_6,COMPOSITE,1,2007,RWL,wcc/fallow,none
century,1_7,COMPOSITE,1,2007,RWC,fallow,none
century,1_8,COMPOSITE,1,2007,RWC,wheat,none
century,1_9,COMPOSITE,1,2007,RWF,fallow,none
century,2_2,COMPOSITE,1,2007,TR,,flood_irrigation
century,2_3,COMPOSITE,1,2007,OMT,maize,flood_irrigation
century,2_4,COMPOSITE,1,2007,LMT,solanum_lycopersicum,flood_irrigation
century,2_5,COMPOSITE,1,2007,CWT,wheat,flood_irrigation
century,2_6,COMPOSITE,2,2007,IWF,fallow,sprinkler_irrigation
century,2_7,COMPOSITE,2,2007,IWC,fallow,sprinkler_irrigation
century,2_8,COMPOSITE,1,2007,RWL,wheat,none
century,2_9,COMPOSITE,1,2007,RWF,wheat,none
century,3_4,COMPOSITE,1,2007,IWF,fallow,sprinkler_irrigation
century,3_5,COMPOSITE,1,2007,IWC,wheat,sprinkler_irrigation
century,3_6,COMPOSITE,1,2007,UN,,none
century,3_7,COMPOSITE,3,2007,RWL,wheat,none
century,3_8,COMPOSITE,3,2007,RWL,wcc/fallow,none
century,3_9,COMPOSITE,3,2007,RWC,wheat,none
century,4_2,COMPOSITE,1,2007,IWF,wheat,sprinkler_irrigation
century,4_3,COMPOSITE,2,2007,CWT,solanum_lycopersicum,flood_irrigation
century,4_4,COMPOSITE,2,2007,LMT,solanum_lycopersicum,flood_irrigation
century,4_5,COMPOSITE,2,2007,CMT,maize,flood_irrigation
century,4_6,COMPOSITE,2,2007,IWF,wheat,sprinkler_irrigation
century,4_7,COMPOSITE,2,2007,IWL,fallow,sprinkler_irrigation
century,4_8,COMPOSITE,2,2007,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,2007,RWC,fallow,none
century,5_1,COMPOSITE,1,2007,IWL,fallow,sprinkler_irrigation
century,5_2,COMPOSITE,1,2007,IWL,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,2007,CWT,wheat,flood_irrigation
century,5_4,COMPOSITE,2,2007,UN,,none
century,5_5,COMPOSITE,2,2007,CMT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,2007,IWC,wheat,sprinkler_irrigation
century,5_7,COMPOSITE,3,2007,TR,,flood_irrigation
century,5_8,COMPOSITE,3,2007,RWF,wheat,none
century,5_9,COMPOSITE,3,2007,RWF,fallow,none
century,6_1,COMPOSITE,1,2007,IWC,fallow,sprinkler_irrigation
century,6_2,COMPOSITE,2,2007,RWC,wheat,none
century,6_3,COMPOSITE,2,2007,LMT,maize,flood_irrigation
century,6_4,COMPOSITE,2,2007,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,2007,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,2007,CWT,wheat,flood_irrigation
century,6_7,COMPOSITE,3,2007,LMT,maize,flood_irrigation
century,6_8,COMPOSITE,3,2007,OMT,maize,flood_irrigation
century,6_9,COMPOSITE,3,2007,LMT,solanum_lycopersicum,flood_irrigation
century,7_1,COMPOSITE,2,2007,UN,,none
century,7_2,COMPOSITE,2,2007,RWF,wheat,none
century,7_3,COMPOSITE,2,2007,RWL,wcc/fallow,none
century,7_4,COMPOSITE,2,2007,TR,,flood_irrigation
century,7_5,COMPOSITE,3,2007,IWL,wheat,sprinkler_irrigation
century,7_6,COMPOSITE,3,2007,IWL,fallow,sprinkler_irrigation
century,7_7,COMPOSITE,3,2007,IWC,wheat,sprinkler_irrigation
century,7_8,COMPOSITE,3,2007,CMT,solanum_lycopersicum,flood_irrigation
century,7_9,COMPOSITE,3,2007,CWT,solanum_lycopersicum,flood_irrigation
century,8_1,COMPOSITE,2,2007,RWL,wheat,none
century,8_2,COMPOSITE,2,2007,RWF,fallow,none
century,8_3,COMPOSITE,2,2007,RWC,fallow,none
century,8_4,COMPOSITE,3,2007,IWF,fallow,sprinkler_irrigation
century,8_5,COMPOSITE,3,2007,IWF,wheat,sprinkler_irrigation
century,8_6,COMPOSITE,3,2007,UN,,none
century,8_7,COMPOSITE,3,2007,IWC,fallow,sprinkler_irrigation
century,8_8,COMPOSITE,3,2007,OMT,solanum_lycopersicum,flood_irrigation
century,8_9,COMPOSITE,3,2007,CMT,maize,flood_irrigation
century,1_1,COMPOSITE,1,2008,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,2008,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,2008,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,2008,CMT,,flood_irrigation
century,1_5,COMPOSITE,1,2008,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,2008,RWL,wheat,none
century,1_7,COMPOSITE,1,2008,RWC,wheat,none
century,1_8,COMPOSITE,1,2008,RWC,fallow,none
century,1_9,COMPOSITE,1,2008,RWF,wheat,none
century,2_2,COMPOSITE,1,2008,TR,,flood_irrigation
century,2_3,COMPOSITE,1,2008,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,2008,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,2008,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,2008,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,2008,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,2008,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,2008,RWF,fallow,none
century,3_4,COMPOSITE,1,2008,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,2008,IWC,fallow,sprinkler_irrigation
century,3_6,COMPOSITE,1,2008,UN,,none
century,3_7,COMPOSITE,3,2008,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,2008,RWL,wheat,none
century,3_9,COMPOSITE,3,2008,RWC,fallow,none
century,4_2,COMPOSITE,1,2008,IWF,fallow,sprinkler_irrigation
century,4_3,COMPOSITE,2,2008,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,2008,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,2008,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,2008,IWF,fallow,sprinkler_irrigation
century,4_7,COMPOSITE,2,2008,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,2008,RWC,wheat,none
century,5_1,COMPOSITE,1,2008,IWL,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,2008,CWT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,2008,IWC,fallow,sprinkler_irrigation
century,5_7,COMPOSITE,3,2008,TR,,flood_irrigation
century,5_8,COMPOSITE,3,2008,RWF,fallow,none
century,5_9,COMPOSITE,3,2008,RWF,wheat,none
century,6_1,COMPOSITE,1,2008,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,2008,RWC,fallow,none
century,6_3,COMPOSITE,2,2008,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,2008,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,2008,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,2008,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,2008,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,2008,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,2008,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,2008,UN,,none
century,7_2,COMPOSITE,2,2008,RWF,fallow,none
century,7_3,COMPOSITE,2,2008,RWL,wheat,none
century,7_4,COMPOSITE,2,2008,TR,,flood_irrigation
century,7_6,COMPOSITE,3,2008,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,2008,IWC,fallow,sprinkler_irrigation
century,7_9,COMPOSITE,3,2008,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,2008,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,2008,RWF,wheat,none
century,8_3,COMPOSITE,2,2008,RWC,wheat,none
century,8_4,COMPOSITE,3,2008,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,2008,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,2008,UN,,none
century,8_7,COMPOSITE,3,2008,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,2008,OMT,maize,flood_irrigation
